Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;0;32;0,0122058
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;1;0;2,288E-4
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;2;0;7,7E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;3;0;7,17E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;4;0;7,4E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;5;0;6,74E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;6;0;6,59E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;7;0;6,94E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;8;0;5,71E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;9;0;6,79E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;10;0;1,361E-4
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;11;0;1,334E-4
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;12;0;6,23E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;13;0;5,88E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;14;0;1,015E-4
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;15;0;6,22E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;16;0;9,35E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;17;0;8,78E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;18;0;1,05E-4
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;19;0;9,01E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;20;0;7,84E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;21;0;6,98E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;22;0;7,06E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;23;0;6,55E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;24;0;1,016E-4
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;25;0;1,813E-4
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;26;0;6,43E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;27;0;6,81E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;28;0;7,24E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;29;0;1,13E-4
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;30;0;7,41E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;31;0;8,1E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;32;0;6,07E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;33;0;7,89E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;34;0;6,43E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;35;0;6,6E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;36;0;7,44E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;37;0;6,43E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;38;0;1,01E-4
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;39;0;6,24E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;40;0;7,16E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;41;0;7,89E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;42;0;5,84E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;43;0;7,2E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;44;0;5,89E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;45;0;7,74E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;46;0;9,53E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;47;0;7,7E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;48;0;5,81E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;49;0;5,5E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;50;0;5,82E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;51;0;9,72E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;52;0;7,01E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;53;0;7,6E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;54;0;7,29E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;55;0;6,71E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;56;0;6,38E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;57;0;7,1E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;58;0;6,08E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;59;0;7,69E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;60;0;7,25E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;61;0;6,14E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;62;0;8,47E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;63;0;8,87E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;64;0;8,33E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;65;0;8,72E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;66;0;7,67E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;67;0;8,62E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;68;0;7,46E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;69;0;5,69E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;70;0;5,59E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;71;0;1,431E-4
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;72;0;5,58E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;73;0;1,349E-4
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;74;0;4,3E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;75;0;3,84E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;76;0;4,82E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;77;0;6,77E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;78;0;6,12E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;79;0;4,62E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;80;0;6,45E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;81;0;5,54E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;82;0;5,0E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;83;0;5,78E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;84;0;6,8E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;85;0;6,0E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;86;0;5,16E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;87;0;8,59E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;88;0;3,8E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;89;0;6,15E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;90;0;3,6E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;91;0;5,78E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;92;0;5,59E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;93;0;4,34E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;94;0;5,43E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;95;0;5,49E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;96;0;4,79E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;97;0;5,11E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;98;0;6,88E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;99;0;4,43E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;100;0;4,5E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;101;0;4,75E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;102;0;3,34E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;103;0;5,19E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;104;0;5,57E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;105;0;5,38E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;106;0;4,25E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;107;0;5,93E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;108;0;5,92E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;109;0;3,95E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;110;0;5,7E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;111;0;6,1E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;112;0;5,76E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;113;0;6,15E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;114;0;5,16E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;115;0;5,09E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;116;0;4,41E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;117;0;4,08E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;118;0;5,53E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;119;0;5,49E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;120;0;2,91E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;121;0;5,51E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;122;0;5,4E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;123;0;4,47E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;124;0;6,34E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;125;0;4,75E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;126;0;5,47E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;127;0;8,18E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;128;0;4,43E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;129;0;5,06E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;130;0;4,4E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;131;0;5,7E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;132;0;6,07E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;133;0;5,57E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;134;0;4,55E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;135;0;1,873E-4
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;136;0;7,21E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;137;0;5,1E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;138;0;5,73E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;139;0;4,78E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;140;0;4,76E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;141;0;4,69E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;142;0;6,25E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;143;0;4,37E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;144;0;4,73E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;145;0;4,92E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;146;0;4,86E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;147;0;4,14E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;148;0;5,4E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;149;0;5,21E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;150;0;5,72E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;151;0;4,88E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;152;0;5,67E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;153;0;8,19E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;154;0;5,9E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;155;0;5,63E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;156;0;6,79E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;157;0;5,28E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;158;0;5,9E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;159;0;8,45E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;160;0;3,29E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;161;0;3,78E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;162;0;3,12E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;163;0;3,31E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;164;0;2,99E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;165;0;3,0E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;166;0;3,32E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;167;0;3,06E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;168;0;2,8E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;169;0;4,08E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;170;0;3,23E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;171;0;4,81E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;172;0;3,42E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;173;0;5,2E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;174;0;2,93E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;175;0;3,65E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;176;0;3,03E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;177;0;2,75E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;178;0;3,29E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;179;0;3,03E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;180;0;3,4E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;181;0;3,33E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;182;0;3,19E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;183;0;3,33E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;184;0;3,0E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;185;0;2,66E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;186;0;3,28E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;187;0;3,06E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;188;0;2,98E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;189;0;3,46E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;190;0;3,01E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;191;0;3,13E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;192;0;2,88E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;193;0;3,45E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;194;0;3,7E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;195;0;3,25E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;196;0;3,78E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;197;0;4,66E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;198;0;3,43E-5
Voraz complejo;erdos_renyi_100_0.05_0.2_0.txt;199;0;4,27E-5
