Voraz ; erdos_renyi_100_0.05_0.2_3.txt ; 1 ; 48 ; 37 ; 379,3998595
Voraz ; erdos_renyi_100_0.05_0.2_4.txt ; 1 ; 46 ; 34 ; 397,448663
Voraz ; erdos_renyi_100_0.05_0.5_1.txt ; 1 ; 37 ; 30 ; 728,7298208
Voraz ; erdos_renyi_100_0.05_0.5_3.txt ; 1 ; 34 ; 31 ; 681,4328792
Voraz ; erdos_renyi_100_0.05_0.8_0.txt ; 1 ; 17 ; 17 ; 1219,0049915
Voraz ; erdos_renyi_100_0.05_0.8_3.txt ; 1 ; 17 ; 17 ; 1194,9679133
Voraz ; erdos_renyi_100_0.06_0.2_3.txt ; 1 ; 57 ; 42 ; 351,5626389
Voraz ; erdos_renyi_100_0.06_0.2_4.txt ; 1 ; 48 ; 40 ; 337,1820393
Voraz ; erdos_renyi_100_0.06_0.5_3.txt ; 1 ; 39 ; 38 ; 716,3048033
Voraz ; erdos_renyi_100_0.07_0.2_1.txt ; 1 ; 57 ; 46 ; 322,4411672
Voraz ; erdos_renyi_100_0.07_0.2_4.txt ; 1 ; 54 ; 45 ; 335,8008607
Voraz ; erdos_renyi_100_0.07_0.5_0.txt ; 1 ; 40 ; 40 ; 795,6005537
Voraz ; erdos_renyi_100_0.07_0.5_2.txt ; 1 ; 41 ; 41 ; 753,0050894
Voraz ; erdos_renyi_100_0.07_0.8_0.txt ; 1 ; 20 ; 20 ; 1521,275673
Voraz ; erdos_renyi_100_0.07_0.8_4.txt ; 1 ; 18 ; 18 ; 1587,3782425
Voraz ; erdos_renyi_100_0.08_0.5_3.txt ; 1 ; 45 ; 44 ; 891,0992821
Voraz ; erdos_renyi_100_0.08_0.5_4.txt ; 1 ; 45 ; 41 ; 853,332436
Voraz ; erdos_renyi_100_0.08_0.8_2.txt ; 1 ; 20 ; 20 ; 1805,1295495
Voraz ; erdos_renyi_100_0.08_0.8_4.txt ; 1 ; 20 ; 20 ; 1808,4999473
Voraz ; erdos_renyi_100_0.09_0.2_1.txt ; 1 ; 68 ; 57 ; 308,0181621
Voraz ; erdos_renyi_100_0.09_0.2_4.txt ; 1 ; 62 ; 53 ; 305,5918445
Voraz ; erdos_renyi_100_0.09_0.5_2.txt ; 1 ; 48 ; 48 ; 970,8745558
Voraz ; erdos_renyi_100_0.09_0.8_1.txt ; 1 ; 20 ; 20 ; 1812,5206489
Voraz ; erdos_renyi_100_0.09_0.8_2.txt ; 1 ; 19 ; 19 ; 1816,0658067
Voraz ; erdos_renyi_200_0.05_0.2_0.txt ; 1 ; 133 ; 111 ; 1067,1675687
Voraz ; erdos_renyi_200_0.05_0.2_1.txt ; 1 ; 129 ; 106 ; 1092,8085361
Voraz ; erdos_renyi_200_0.05_0.2_3.txt ; 1 ; 125 ; 111 ; 1069,8396416
Voraz ; erdos_renyi_200_0.05_0.5_0.txt ; 1 ; 99 ; 99 ; 1808,0222926
Voraz ; erdos_renyi_200_0.05_0.5_4.txt ; 1 ; 95 ; 94 ; 1808,728321
Voraz ; erdos_renyi_200_0.05_0.8_3.txt ; 1 ; 40 ; 40 ; 1860,497874
Voraz ; erdos_renyi_200_0.06_0.5_1.txt ; 1 ; 100 ; 100 ; 1839,4762506
Voraz ; erdos_renyi_200_0.06_0.5_2.txt ; 1 ; 99 ; 99 ; 1810,6759445
Voraz ; erdos_renyi_200_0.06_0.8_1.txt ; 1 ; 40 ; 40 ; 1843,0054756
Voraz ; erdos_renyi_200_0.06_0.8_4.txt ; 1 ; 40 ; 40 ; 1851,2768341
Voraz ; erdos_renyi_200_0.07_0.2_1.txt ; 1 ; 148 ; 136 ; 1287,4710572
Voraz ; erdos_renyi_200_0.07_0.5_1.txt ; 1 ; 99 ; 99 ; 1815,5893247
Voraz ; erdos_renyi_200_0.07_0.5_4.txt ; 1 ; 100 ; 100 ; 1827,3146589
Voraz ; erdos_renyi_200_0.07_0.8_3.txt ; 1 ; 40 ; 40 ; 1829,9598689
Voraz ; erdos_renyi_200_0.08_0.2_4.txt ; 1 ; 149 ; 139 ; 1458,2022111
Voraz ; erdos_renyi_200_0.08_0.5_0.txt ; 1 ; 100 ; 100 ; 1861,3362836
Voraz ; erdos_renyi_200_0.08_0.5_2.txt ; 1 ; 100 ; 100 ; 1850,2987519
Voraz ; erdos_renyi_200_0.08_0.8_3.txt ; 1 ; 40 ; 40 ; 1925,2387664
Voraz ; erdos_renyi_200_0.08_0.8_4.txt ; 1 ; 40 ; 40 ; 1953,5870846
Voraz ; erdos_renyi_200_0.09_0.2_1.txt ; 1 ; 153 ; 147 ; 1652,9266523
Voraz ; erdos_renyi_200_0.09_0.5_1.txt ; 1 ; 100 ; 100 ; 1866,7689975
Voraz ; erdos_renyi_200_0.09_0.8_3.txt ; 1 ; 40 ; 40 ; 1993,4876545
